CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C23978,2644.9990308047727,0.9808159240753516,10506.484601410226,4330.736519901094,580.9284888449195,291.8405627393109,0.9744148370887936,0.697647663218322,0.5623724626375713,0.0250339627205136,1,46,,5425.270895639019,,0.6648318424125712,12
C26199,1511.997108722975,0.8602240861839521,6332.696736686221,350.9038203196399,4864.372262268515,185.96314469443135,0.7797855214388378,0.2672561005789124,0.9082040478054878,0.0157012326726721,3,28,4068.0,2941.994625629552,452.1524680629764,0.1328954121575927,12
C24025,2239.868403160039,0.9651229935494108,4059.323363629875,601.528697876457,3686.1531607498137,224.43523914496865,0.877018129088408,0.1135862589212661,0.8056841113703588,0.0294943919159998,0,29,4735.0,2051.8250844368963,,0.1012718438909935,12
C31898,229.03792668697807,0.1785336294420423,282.1668951446361,17.40371136743657,212.55497855512132,134.9747107628788,0.1439298274638489,0.0886357582226957,0.1080975385561067,6.558267948990858e-05,2,0,,306.11588667851004,175.8189335606051,0.0,12
C20404,1206.8749242286628,0.8507674322041016,4927.087236152836,189.99236328637744,4058.024767394962,196.70256969282173,0.9451768988348086,0.0560086055016152,0.9401651975820076,0.0076756372862234,2,38,3848.0,3375.00155495475,473.5637427181034,0.1710572901042307,12
C28484,1454.392799587378,0.9792371761792892,11980.02222456719,6375.341125486491,3286.891628708285,267.45675347032096,0.9637589361447128,0.7765420094181197,0.5792303420427491,0.0379188187981728,0,51,14403.0,7648.936628686662,584.772891121514,0.6228654846589624,12
C26769,0.0,0.220144693640709,244.2619359630684,71.98971542901594,224.7892890279949,0.0,0.1335411040151713,0.0333495684017217,0.0658503119966134,0.0677916622617954,0,2,1595.0,347.92930895809195,78.60090705516706,0.1499312047242725,12
C26649,2180.732331138877,0.434846063906524,2030.612249999783,7568.163069193481,1185.1654630474204,2372.20419935069,0.54450971377312,0.0838520235856715,0.400520945094564,0.6424100916195364,1,31,6631.0,3463.0021906017446,205.56679252261085,0.7398642651737217,9
C24723,311.02572905802475,0.4476542736764025,232.1702773112285,237.6535965932148,0.0,0.0,0.1397800802887737,0.0893983443176378,0.1008732819987364,0.0184587714119949,0,3,2740.0,381.5676926824116,125.16705917653638,0.0,9
C20834,1472.6780848470116,0.8105569063280379,5108.547625900265,634.8128410218483,4551.1134000518805,172.4540951549485,0.7780046193246881,0.2051384761915957,0.93981836787238,0.0352124113693005,0,42,3892.0,3973.7616288706095,378.54301059057696,0.1078129764678103,12
C29071,2409.8787662988293,0.9706768193039343,8018.175462562805,3027.454608224388,1839.159328232824,172.18143905766908,0.9471518168790288,0.5646207942704257,0.544101371867726,0.0583671547343831,1,46,16637.0,6816.414434750604,450.7200445661097,0.3105314742386594,12
C29977,343.7348095769357,0.3266595764027373,405.3332979546044,257.7152724847349,0.0,108.33083553223555,0.1895233631506851,0.135830935901612,0.0304640999546656,0.0018671680330765,1,4,3297.0,200.03483614371487,276.599982895006,0.1129839728416338,9
C25711,92.61174469715895,0.3757201078162169,337.9057104308832,462.5854101940322,143.47130791708094,30.18312937613505,0.0311148306040891,0.123568101394864,0.1063605756152997,0.0325740322411082,0,0,2449.0,243.28075365778665,273.92200568062293,0.1183473413249453,12
C29105,3774.2020522643465,1.0,8117.062023453423,3922.136179435887,2687.7288766438096,318.02719942327354,0.8196756007575148,0.7344960223566009,0.5533442413643089,0.029727546560905,1,48,11512.0,7726.972811989261,635.4691025728492,0.8485746432956638,12
C21282,3614.372900290061,0.9684472935924644,150.4792037526973,0.0,202.44583352368124,5463.309048307527,0.1308384706967268,0.0297068286754539,0.0,0.5709987214591088,9,8,6098.0,2201.313273767665,701.386999139847,0.0,12
C28380,106.00797949642346,0.1542018698553469,0.0,99.40901970222858,162.33806720006487,17.145924360146424,0.1432831346039307,0.0191415762928494,0.0963296368096838,0.0258531661993987,0,6,1935.0,690.788608494908,290.5425943902117,0.1086100705425904,12
C31948,48.43388332356779,0.214924019329054,461.7345956022689,241.30589659762643,174.40068648017046,0.0,0.1809539239141707,0.0041110063228648,0.130542724901043,0.0228374354239366,1,2,1739.0,252.8671445862088,331.1183068847138,0.0257638423016992,12
C30972,322.7098337145912,0.4047000129711837,17.436763431931524,233.1645450584835,112.62520712021838,19.510110785925008,0.2904101298124026,0.0760371002292667,0.1068124929192574,0.0378970767981697,1,2,2103.0,94.4812167155647,246.12781257010425,0.1505827889211544,12
C20562,4718.926550433623,0.9740151848922332,8629.703227136239,6759.967676028962,3039.541281984211,56.90917703841538,0.92950748976239,0.6103738492908194,0.3777002995000029,0.0359541380876315,0,35,7672.0,3977.0469658726,,0.704939648378762,12
C31843,7431.2049809356095,1.0,583.1248631756124,182.06747714752063,80.92742117717208,4626.740443294323,0.1149184124780201,0.178830668891469,0.1205705898556963,0.5844287013359236,17,1,8247.0,1330.9733029201632,156.14466011741786,0.0,12
C29276,3759.167200617788,0.950601931781188,75.20321484140295,196.40666090980145,90.50062800697776,1747.8316749415894,0.3251762273946211,0.0936227544987831,0.1404177858829092,0.7390234514094627,6,5,5327.0,1859.439039568621,1273.5467815538484,0.0184293839936891,12
C26368,282.7174800182445,0.3780453002424886,0.0,0.0,79.5996806951171,0.0,0.1028042111517714,0.0698978864271279,0.0182504342975578,0.0,0,4,1824.0,93.64199048150758,258.7088718119304,0.1454543928582278,12
C26900,5272.332214635947,0.970760852966546,0.0,142.4253100788619,0.0,4408.952166971301,0.1676183304901721,0.0525855755327405,0.0950573345562284,0.623935843319818,6,0,,113.17552522623048,1352.5693971408375,0.0612981637037116,12
C24657,997.7346015230002,0.6519128069761482,5514.773129071941,660.9156952210654,4516.137074805728,0.0,0.6931547607147868,0.0683028575111817,0.6795167375321237,0.0094392409118278,3,20,6366.0,2979.6864586490788,,0.1986164017799218,12
C28979,93.67723963383948,0.2520313583460671,74.43732858028017,6.081814696861512,0.0,28.76698624262866,0.1380542494804231,0.0,0.0394794087351091,0.0223333209419686,2,2,1762.0,148.15504202848305,211.2865709187438,0.0376019934995207,12
C25979,3288.110878786052,0.959130440107153,7933.589545556968,5243.956503196337,3324.817933784343,69.82993738101165,0.8487830201249507,0.74225255884614,0.5728499015683381,0.0126259205034184,1,28,11774.0,7746.70528698009,352.2897712915288,0.5578534064661083,12
C29784,6613.261823095203,0.1730944007043956,9779.500735981152,10334.560872092314,5409.688979576018,7660.034932223744,0.0929035270464395,0.4307015361033247,0.6206148093304624,0.4864192813589196,0,0,1233.0,11107.355025791729,,0.1590657022414304,12
C24329,2819.7704952584163,0.9990664010612308,10517.754341246356,7423.961362489866,3477.2915403095244,156.64358200373488,0.911857266497591,0.8443260034979574,0.4834191217523876,0.0261163405074608,0,32,9320.0,7150.163440328434,428.2968004920388,0.683714033497443,6
C21932,7401.870068358643,0.9174405002707244,143.13350445792423,189.79852875362545,42.91061668220703,7254.91979609465,0.1955449239928214,0.2720282972469583,0.1001990429435508,0.5036955669424062,4,6,8346.0,1678.7987906907388,,0.0369433224794093,12
C20476,6194.214287110957,0.9113827014026415,271.08980073686,286.6581581968626,38.70624256693492,5229.390661361795,0.2238053454728127,0.2799690203584993,0.118923007202234,0.6795376198038061,12,5,3223.0,289.901794095906,2127.097112957386,0.0139310050987988,12
C29185,602.2835327743936,0.8583516176922326,3652.315835957544,407.4753316868814,3854.908660380878,200.4449188087366,0.8385562512942043,0.277480795967291,0.8405524102677397,0.0560263760355831,2,34,6389.0,4057.965385622247,398.6407914935429,0.1642034829847707,12
C27765,0.0,0.1891766248114783,80.39948532483523,233.80555442761016,44.71522056633112,0.0,0.1655893371816656,0.1228785819321671,0.0355915632946183,0.0770499052909325,0,5,,218.0964022812393,0.0,0.0463001355482492,12
C26637,0.0,0.4056124737295176,313.6452040425708,106.58153397312074,177.6778065192089,141.05419826638183,0.0927699365901057,0.0408312947540953,0.056275130579124,0.0341317832296875,1,5,2550.0,175.32273400539285,108.42853262134304,0.0,12
C22996,98.45435992142828,0.3626514210366253,353.9614046752434,0.0,207.2638970163956,40.980392578872895,0.1488946357390008,0.0573002603209959,0.0316216478375072,0.000812397354647,0,2,1588.0,373.7343117039136,143.04252508796853,0.0261222035654459,6
C25425,2871.679703784559,0.9983528905251337,6897.303601387132,4587.203810246067,2784.11414307712,141.82432264652618,0.9609492817949176,0.6624186526967687,0.6477599381845749,0.0257982694273604,0,43,13828.0,4760.385491191899,452.58362873729226,0.478326642316647,12
C22657,1616.870397254609,1.0,13924.181769471994,7893.43110581733,965.5189337368108,893.9692570748726,0.1048052756435347,0.882983012549937,0.6558004073723949,0.006231429344692,6,10,3967.0,7133.222285391559,1129.7825599455775,0.0977455476627656,12
C24573,3375.7514448775632,0.9390868551239072,8682.334130746589,6597.700558833865,2726.193897678507,353.2249037772453,0.9852222555092784,0.7872155886572725,0.3921112087969695,0.037504667139759,0,34,11632.0,2853.861422040104,585.0697370411082,0.8162050109130721,12
C23447,216.0422284068649,0.2680893034409838,0.8216368103109915,102.00722500548542,0.0,0.0,0.0,0.0492677541785056,0.0058738663662112,0.0,0,2,2070.0,63.77240862931768,227.4096072482576,0.074979762227691,12
C24551,150.82584911993453,0.3221694908223425,434.925663509555,0.0,142.19633445234288,70.48494947886763,0.0620729103072265,0.0949767478800972,0.0725761279380553,0.0215643478829921,1,2,2374.0,59.78913095805902,315.6421786129487,0.0356938600561234,12
C28787,2252.298049811071,0.9922145035274856,11246.3173698645,5113.032028739619,1934.8233418373543,235.0407201021116,0.8097443216667649,0.8807105088806826,0.6215670589428707,0.0178760394909224,1,60,12754.0,7914.879011938263,,0.5459337107884279,12
C31874,363.6660455888156,0.4192578422764851,264.37671244234724,0.0,51.09158917681464,0.0,0.0910358385823834,0.1157007307652132,0.0847944477041365,0.0,0,1,1618.0,337.5676678233132,124.20515693165292,0.041489202337059,12
C24032,2799.7226571567967,0.9240746471724262,8255.912914359513,5434.213005651646,3318.6683926254814,348.073074308656,0.976301408674482,0.7523376288817296,0.6766730540985234,0.0540256602261177,1,50,10290.0,6580.126395699379,754.0655758152088,0.7455323134091202,12
C28865,337.6711451404527,0.4822553228924109,356.1944295772463,183.7144849284172,125.76573513045275,0.0,0.3395550799598028,0.1229242590356219,0.1676300554753395,0.0094496828881641,0,3,1178.0,411.98558673783,76.42974359656448,0.1098575677471882,12
C23269,2339.837289190073,0.9888127483310382,12421.035407626228,2746.081173420398,2223.5978807994875,0.0,0.941059520174246,0.6362189838303293,0.7833551330509703,0.006381970675075,1,39,11342.0,7980.539544243518,256.3143136067032,0.3087357668519934,12
C26809,,0.9543093364172226,5543.682339287043,386.7960316619785,4865.9478671254265,0.0,0.990539929683908,0.0274644633071982,0.8684170430689692,0.0402986100391519,1,21,4646.0,3109.990053122068,437.1984054969046,0.0764529847100415,9
C31420,1099.45911561971,0.8268129439608269,5549.122033887853,204.67298745856837,4544.736678288234,106.30881572426044,0.8773894440771048,0.0282367057664367,0.796143829916363,0.0549457773649143,1,43,4809.0,1858.2590092833373,272.39380431232985,0.140436809696315,12
C25369,6850.850184681481,0.8742180927635769,111.82683775962616,178.95691358797626,312.2380926046425,5627.857000312867,0.159670812683382,0.1930145986964495,0.1496020481182615,0.5649637497755662,16,3,6491.0,410.21287473353607,642.6729172941803,0.0,9
C20063,1385.9589546694767,0.9225852610812934,4020.639787492608,291.8044942074941,3822.978060516063,0.0,0.9067406067658924,0.1994183591874035,0.8380653494132935,0.0254595472793536,1,20,4218.0,3984.366876163254,331.3362795335513,0.1066712245726826,12
C25479,9956.531529446753,0.8857657360380551,204.61092377085677,202.4560926051355,57.73020554306498,3657.421514657597,0.1411873471573703,0.03419545670491,0.1416747175181344,0.6282483529571339,18,7,8327.0,2459.0699252281624,384.7541696385835,0.0043313538249552,12
C28287,303.6534125460636,0.1587233077753977,0.0,51.17252401940552,0.0,34.5926353699771,0.1021422692134641,0.1476914735756642,0.0965846639985751,0.0,1,3,,190.8061163171215,149.5626771156642,0.1136497510254045,12
C29482,144.2366527281638,0.1043780587982439,0.0,211.89433919744585,44.67865594186987,96.2431885600702,0.0,0.0749746072650169,0.1278341883654035,0.0168210176113916,0,1,2021.0,98.82551321575568,316.61506163450167,0.0704816847202674,12
C31685,144.2309126747186,0.3066287902408405,239.7163851837176,176.2082718444919,0.0,84.82664786336348,0.1435406352259531,0.1044370986300628,0.0620401392991011,0.0264962405046686,0,4,2590.0,427.1647329753041,165.25877418054182,0.0471970537229094,12
C24791,4916.375012400492,0.94338644706908,150.66066321815185,88.73104865503969,132.9315910655328,2665.4660832480536,0.2892412197776038,0.1483482698726865,0.1236515366583053,0.782391251707418,8,9,6447.0,312.2125653199065,2165.446852179147,0.0221392559608081,12
C24473,1320.685215488818,0.8939448534615868,7025.501405353416,558.8609796462571,3979.4132006499394,0.0,0.901717922198472,0.1038842957636758,0.7351572342000762,0.0839665684409957,1,23,7762.0,3130.3430114160788,304.6489394398772,0.0,6
C23923,282.3323426382485,0.3219092482887669,92.8089228765368,310.714945974781,213.26262258739536,130.41964275687812,0.1725417373524627,0.0565302907264775,0.05089707492517,0.0314378221868524,1,5,2572.0,443.15639379320766,125.84767477916223,0.1630205704878875,12
C21809,6863.118479177325,0.9942507782231004,46141.784785694734,35.12377364697117,81.2071694680533,5144.926742245379,0.0838058742595691,0.0,0.1694430765192675,0.7858567448639956,7,5,5883.0,1007.4259841272136,2340.9151579654595,0.0547650986084833,12
C28024,51612.526732112994,0.0951474500739267,219.1085316584015,40.14487398633263,255.0823546907944,0.0,0.0948079022342264,0.111572800037036,0.1348719589736745,0.0230701396346719,1,2,1004.0,45.172101515685966,175.55550835348933,0.0,12
C23159,97.01754253522218,0.3061482268563769,303.19248510600534,150.39422002704322,15.58642627103579,3.3453373015006926,0.1728364550868017,0.0687732638442001,0.1027512111778813,0.0748209617738613,0,5,1641.0,145.69776031885027,267.4300078293878,0.042917149372925,12
C21987,4440.147186233375,0.9479714938262964,366.9406103064952,209.99826868463376,78.4432828459247,1677.9360255570673,0.2692136883425303,0.039172232287442,0.0916925135257044,0.7404065910567679,17,6,,1853.3839556918497,716.7042306706452,0.0550915864311776,12
C30352,,0.9298966508784392,485.1839470681427,186.9724743912669,79.98493457607937,6374.8492209895285,0.0682205051741764,0.0066836368701204,0.1705800922188799,0.8190534267045093,10,3,,2788.699799528085,1111.5615319511896,0.0228280740644629,12
C25263,296.6073901117343,0.2185363714211216,349.0200319990108,220.62527740143315,44.612355883376985,44.35770859056075,0.1676434592527698,0.1475537044804039,0.0599906772375261,0.0189129679446582,0,3,2562.0,247.49506685189036,209.19445497451176,0.1287603022890709,12
C20572,3529.107934196469,1.0,412.1623871522055,0.0,233.64573985604943,3887.510899887798,0.2049501832772528,0.1238859496341389,0.0312155555889782,0.7728375001966774,6,8,5356.0,1257.662082418041,1416.6603445136036,0.0087024001367164,12
C31514,0.0,0.3050479174362998,246.18068927097093,0.0,72.41157347257872,,0.2353621829872792,0.02614558426658,0.0584010313651751,0.0,1,2,1658.0,519.3965904189369,204.7170791014095,0.0726862426604095,12
C22122,0.0,0.4865901322849338,0.0,0.0,50.222356779697,,0.0826923563802068,0.1001170128484602,0.1046090478382639,0.0303568222820481,1,2,,287.3197136748356,219.9018326318087,0.1097572756720436,12
C30676,1047.3583377797445,0.9843611284763008,,253.30727301365852,5338.504177045535,198.98578575986383,0.8509888681662637,0.2612438986777448,0.8717598902687758,0.0263717889544273,3,30,3320.0,2951.748277901552,439.76735173098615,0.0325687882662348,12
C26296,2006.50032089612,0.9854192526495162,8112.88171197169,6425.760465541446,2412.519016040108,52.25167733450514,0.9098503120883332,0.906081032647961,0.59367026581575,0.0087604644571697,0,42,10972.0,7213.981037548103,453.1827802129934,0.6467256401957668,9
C20995,199.01029471009792,0.2418825140467525,380.4214817662209,41.10251007729178,187.15014590767453,0.0,0.2677817139999343,0.1024425634701746,0.0,0.0113974272872097,1,5,2475.0,222.20428486561173,,0.1129462558122407,12
C23321,5063.187770064866,0.9600101404778594,339.58344522088544,324.89384915753067,206.69899308971455,5958.358498717672,0.2475700529300758,0.1009990206604519,0.1487040436520545,0.6866398399350552,10,8,3483.0,2714.954773376365,1237.0091649423632,0.0465389747447006,12
C26188,2825.7220056916794,0.9844645905770628,9766.472858369194,4809.714285942252,3992.415658120679,27178.57495541894,0.9151662734794812,0.726537196612067,0.6057285407297238,0.0628762645601445,1,28,16204.0,7117.614087610936,,0.7984637706974034,12
C22560,192.69343297829047,0.3132826294441264,138.46766778083594,238.5604495662365,236.24445218597697,62.38140543997277,0.0753139995212033,0.0561996725206448,0.146300998746075,0.0,0,6,3076.0,488.17152391345735,302.5697799866872,0.0123261544263677,12
C23798,1807.4809507891748,1.0,6343.233992097268,6729.62314229336,3189.5582155625407,55.19265737369592,0.9763238892710312,0.9221485276677014,0.4492244054126923,0.0,1,30,13800.0,5948.684087460982,580.0988637243167,0.8280753676408303,12
C30090,3984.827842492738,0.9537930722917478,7517.531901381617,6373.251184917981,1734.502176158262,155.78283699056286,0.8837784637114376,0.6282715120703586,0.6866651927471752,0.0180908021140237,1,34,6000.0,4625.955037514566,721.7250464256128,0.3614785596978206,12
C30953,1530.6191520359698,0.6801336524887684,4103.822441411158,492.1657244704529,4496.55387531754,22.75392510831979,0.904491413531776,0.2976211521585615,0.8361848607395608,0.0551121312868756,0,27,5763.0,2645.8154286959307,574.9953668102196,0.0616960756630948,12
C26677,365.6348603364521,0.5748516552117399,0.0,0.0,80.81277675181312,0.0,0.1457513850637892,0.0707609722554766,0.0723790359113345,0.0350579642367921,1,1,1372.0,552.8283888705403,182.9403282847872,0.1323125277367005,12
C24248,74.23017163589489,0.1917088066402441,214.99670001606052,136.54327545526627,152.84254776396313,9.241070731917798,0.2267882549438152,0.0606493087925095,0.1195985598172675,0.0009186601274238,0,5,2696.0,141.62970979632257,164.74351149645926,0.0068193714497988,12
C23362,917.7991419944764,0.8685273476217721,5090.035002953244,515.1274600842607,3768.2788748836538,135.7570583726659,0.8626423467389155,0.1555007559688868,0.9329965634808748,0.0836807776182614,0,32,4146.0,1462.4091134716618,532.2833190457718,0.0795368810151264,12
C22817,320.48550045587,0.5100131825920429,333.8355424354179,195.64400844761013,61.499687730222114,0.0,0.0113075066977717,0.166987266336703,0.0706846377860392,0.0392437506200595,1,0,2907.0,95.57958994555004,182.07937022519533,0.0157227535109463,12
C23226,271.1724687239044,0.3569325765243083,,40.10432305455723,123.78102227011222,26.53287766583871,0.2449346332358903,0.0589071540704516,0.1736981951140624,0.0060311960015445,0,3,1673.0,325.5181898532226,269.7262177052227,0.0768242838360454,12
C22571,92.08117732181496,0.1510278315358359,0.0,155.74057322067014,56.789423934973456,0.0,0.1929447302550724,0.1285479224822626,0.0979517253555074,0.0,1,7,1271.0,291.3051951226796,232.831320770258,0.011067457939443,12
C21075,,0.9418458790608616,7745.634777737572,5869.7312279106,2900.7594133507737,150.9282081878148,0.9038696729404424,0.8099149364545328,0.4698131509070752,0.0529521509100961,0,52,14604.0,12397.63697663654,505.2368163257967,0.6065109877150894,12
C28735,1425.874907162685,0.8897791892185474,,478.7094308255374,4527.687898250901,88.47982004173065,0.8811641372480526,0.0394771814301123,0.7637421888728543,0.0377651161673918,1,32,2919.0,3148.302103550065,297.17480289331104,0.093052850831601,12
C28319,4675.092535048594,0.9066656389033578,319.0769215232853,64.1296413500203,157.6628393732555,3078.132593435143,0.262342668076537,0.0893602315570817,0.0877017729054699,0.6915979292940634,12,9,5919.0,1503.6176703624308,746.6390823051937,0.0067169461149598,12
C20469,216.5632612311404,0.4304532268741375,0.0,10.888900992383997,201.63659704456356,0.0,0.0,0.0845864033848206,0.1804238599750899,0.0561867149814721,1,4,,279.2267414217987,15.689084114850976,0.0494066132960391,12
C30876,816.2583198721122,0.8323952085017496,1767.4281668995804,248.8447866401453,4156.219809671828,181.68521555800132,0.8644556901537948,0.1193013241917578,0.8854017995351015,0.0569596572170647,1,35,5915.0,2246.6858946966577,752.8217953698536,0.0,12
C24897,79.45036675166355,0.1266077566874546,0.0,163.05593341318271,339.1025942939197,90.92656944076998,0.1467192378480642,0.0,0.1211080700270215,0.0320189857534125,1,2,2643.0,244.70760038953463,172.8332595529251,0.0253032586206682,12
C29753,2754.3647567695853,0.9436592283324624,6714.620795026758,4466.439058949697,2275.393410279198,0.0,0.9082663533916084,0.8346200743192855,0.5646672465782728,0.0539134338338865,0,36,13676.0,8756.15052264913,666.5818228965963,0.7809448615877695,12
C30295,395.0809997025542,0.0016480247618761,363.0231988033453,6.559707997286665,51.43586472479686,114.63856291902144,0.0402836421264975,0.1446349347826171,0.0288656115580962,0.0,0,2,1218.0,0.0,258.9633210488713,0.0716105270662767,12
C30045,115.94418798833316,0.3660547949190054,356.04191621148044,41.2184400868303,0.0,62.2430411821489,0.2498391210049312,0.048008802108548,0.1766588527033922,0.0,1,5,2175.0,195.7599272256276,262.957840557673,0.1855750156620745,12
C20659,2753.205340597941,1.0,7558.293196030155,6042.736806393628,3526.643523665281,204.85175312329008,0.8521354923199933,0.7674769225739806,0.5248286183828202,0.0,0,41,8604.0,6399.363252060466,588.6268032836454,0.6152645292494512,12
C26433,2162.336409989377,0.9799405480157408,6461.116417200696,7944.215577503549,2747.805529705174,251.0570299069589,0.975900004943494,0.7805603200160286,0.7139954651534448,0.0183425531205585,1,54,10761.0,7506.172667179355,330.5086312030883,0.9953018935796014,12
C21663,8143.878376490324,0.0552175115719224,7621.792503389737,361.3219312269988,5132.944463743223,62.05835289286981,0.8839901363205883,0.28923649545825,0.9237354370587434,0.152085598043301,1,2,2251.0,5597.298582487426,2958.944196690988,0.7823853087189603,12
C25205,1446.6924285050538,0.9352299799226816,4460.04878423158,276.988151712559,5349.144054709211,277.48620394385176,0.8590856023857524,0.119739828087494,0.9449073909580744,0.0229031700003009,1,15,7849.0,4133.226157955334,431.1462481813746,0.0715701791565785,12
C30896,3721.535598169006,0.9642587694064224,0.0,170.53160018411197,142.39642599068242,5301.6925365562565,0.1422437070843444,0.0744878831624393,0.0330781359081015,0.7678708674019262,11,8,9863.0,2144.897934638848,906.195421917105,0.0217691152691635,12
C31672,144.91546286706,0.491712262628384,0.0,45.59429827148773,64.39925563000601,36648.31018139912,0.0728543506480579,0.0,0.1478052167044688,0.0306415646461631,1,0,2345.0,68.20385124906957,334.9570410169929,0.0354200442458829,12
C20733,3191.200332734886,0.98761862345717,10459.81455451224,8469.361872935338,2031.7430273603345,204.39783784431435,0.9490904161936184,0.7455754639011201,0.5421952602422332,0.0142467156849747,1,29,10348.0,7230.717642142898,332.46447738755023,0.5164931346932966,12
C29264,1915.561981445877,1.0,10475.380806980327,8240.20994943748,2275.182135650708,289.0380351691705,0.9050823199618764,0.889751221817994,0.4380942522887714,0.0018632759721744,1,24,,6395.871418885035,,0.9335228350801584,12
C30799,5530.482814759552,0.8651099765528344,374.94076139803536,392.04565922564217,0.0,1842.8216143136533,0.2433911237054253,0.144524620453936,0.0800159578378198,0.8617808100069371,4,4,9127.0,1300.9953349441962,282.4999520298836,0.0120780122602886,12
C26131,43.41858873844021,0.2871757045054082,270.9486313238976,0.0,122.93516318364873,95.0541365455529,0.2593563166499759,0.1092859433985122,0.1544918885129866,0.0326267837755094,0,2,1721.0,265.01276361342286,288.6166847583517,0.0567146903602809,12
C20378,3674.223039577276,0.948309260988663,798.5585510547156,275.1734042316992,100.812057304335,1566.759984024162,0.2174124777471769,0.0027952885323177,0.0,0.6968663518506668,12,2,5008.0,1681.249730912655,1653.855767942022,0.0384158265450998,12
C20853,122.71887696353964,0.4412937923953212,560.5932224985215,151.12512571910892,35.93850201362502,10.145580750270888,0.1548846318689031,0.0,0.0678312036360732,0.0,1,4,1539.0,387.8296968322735,306.4695923760031,0.0022579501837537,9
C26811,1420.923266460675,0.8950163884315705,4443.040726612837,212.41529215112416,5104.717066207088,77.2838350045194,0.9623832915353878,0.2258324137034865,0.9078949975165554,0.0283353204635825,0,23,6093.0,3338.154647227497,120.36879729222656,0.1352480186285528,12
C22243,9755.032574856956,0.6026770897951914,12485.630846599774,5213.19299484737,2874.839192809188,317.5711505859732,0.3622367075718833,0.6784931320624962,0.8919492515676376,0.7142880878220501,0,3,,3549.8650799170086,1626.866652281106,0.4756724683517518,12
C28722,1601.939783668464,1.0,5496.759133151762,0.0,2573.0642665736677,301.026447912006,0.9131073854822472,0.2204826322034121,0.8861721857984814,0.0466958912817438,3,13,5322.0,2543.637134475457,355.59139518515485,0.145491139116694,6
C22787,0.0,0.4069941102810671,397.8874774137889,83.12452331051226,76.36576189469332,77.25090705604404,0.0832722347763694,0.0485442365498604,0.0496246311859874,0.0165742872089271,1,5,2293.0,308.5264459637932,113.234135535785,0.0038897185443819,12
C20871,24.620356992756896,0.4693135592778856,262.66093602983693,100.11545377894522,236.0165107773673,19.17788248931423,0.1572948863314342,0.0499192121510808,0.0527863232727675,0.011268880188282,1,0,1498.0,191.0600084768988,158.63226012516228,0.0697505689451903,12
C21384,79.01649381959561,0.4045585186518525,269.58955942434045,169.03346007930256,49.59512797289599,0.0,0.037752375226038,0.0629083647501434,0.0974330620380333,0.0202906326007985,1,0,1781.0,438.3689972369785,310.27936219125587,0.0319139179097753,12
C26049,121.73626433742488,0.0797433587579876,394.30822056133655,106.91215392412944,153.06878171323902,34.36393321573436,0.1036338734574441,0.078887134659797,0.079572012159112,0.0276223948494172,0,1,862.0,46.967702946981575,175.46005399791807,0.1348197659845615,12
C20918,6918.055871410445,1.0,323.94923097623587,260.2496868396631,28.84683740597637,3471.749870431942,0.2454630867513875,0.0993793035398779,0.2133098885162206,0.6496535520015264,20,12,2000.0,489.2237362645551,1439.5117487984185,0.0151745570677656,9
C26050,793.9211361506462,0.9278313295046732,6837.652354300946,593.9333863225633,4452.493547071372,423.8537351326967,0.8185268611134233,0.1383679580729439,0.8428160674650893,0.0684451974033113,2,28,5158.0,1945.565600450522,612.6491733102733,0.0514625095518551,12
C24935,906.1143762426948,0.9210163575644336,6248.135435359339,397.5994949961129,1591.7273130338726,12.34929413670585,1.0053731822937166,0.098249913854572,0.8549392619150631,0.0306517791448802,0,28,5950.0,2891.585429611218,527.5345254977908,0.1794570011400096,12
C21916,21.778004203489875,0.2931612248493693,0.0,0.0,136.08472317905483,159.1421999652854,0.0825992152009241,0.1604154773527243,0.0819059986243142,0.0334291140015964,0,0,1854.0,288.768046912997,228.28068179936,0.0770407486892198,12
C25683,185.7078080285492,0.1799356768547887,339.102962618227,153.13057394263416,2.566729291891648,105.71823815552584,0.2033427569547572,0.180955436013236,0.1009207833282706,0.0106485731321256,0,0,2643.0,0.0,218.46316775906536,0.0789834308297941,9
C26746,2732.6956421572686,0.9250571660371212,11521.375409463111,5195.329910064064,1710.3630531010608,277.90980153145125,0.858888094706382,0.7439661036183958,0.4811031308330954,0.0560167644160204,0,48,6000.0,7645.959960213323,217.1685864044175,0.7141968459163327,12
C20082,4846.266471619007,1.0,235.22439150642023,185.7317864516949,56.475556566951234,1526.712329981111,0.2481390904463272,0.0172489700282417,0.1125915632141887,0.5551124045574569,11,5,4846.0,1310.3830788160724,1257.8320312615508,0.0191066257380493,12
C26486,0.0,0.332404124309871,118.61772115287674,43.227497162159246,197.84564089163783,168.3398922004064,0.0484600978849365,0.0198021708012225,0.02406171972936,0.0154583328929879,0,0,2294.0,587.8924473355113,69.80248012681089,0.0363074795101983,12
